SMILES,MW,LogP,NumHDonors,NumHAcceptors,TPSA,Solubility
NNNCNCCOOOCCO,196.20699999999997,-2.626499999999998,5,8,110.03000000000002,-0.9207162063252194
ONNCNN,92.102,-2.1094,5,5,82.34,-1.8429662478516131
ONOCNONNOO,156.098,-2.2107,6,9,116.27000000000001,-1.2042834018796138
NONCOOCNOC,153.138,-1.6044999999999996,3,7,87.00000000000001,-2.825091269045762
NNCCNCNNNNCO,179.228,-3.949999999999999,8,8,118.43,-1.7485684260787642
ONNNNCCCCOC,164.209,-1.0944000000000003,5,6,77.58,-2.4201638934796375
CCOCCO,90.122,0.015200000000000047,1,2,29.46,-0.7494590538207138
ONNNOCNONCOCC,197.19499999999996,-2.116699999999998,6,9,108.07000000000001,-1.9109516079313815
NNONOCNCCNNOOC,212.21,-3.048199999999997,6,10,123.09000000000002,-1.0796688733762794
OOOCCCCNCONNNN,211.22200000000004,-1.860999999999998,6,9,122.06,-1.7074141949161685
COCONCCONCCNNC,208.262,-1.643299999999997,4,7,75.81,-1.4566608336624558
CNCCO,75.11099999999999,-0.8019000000000001,2,2,32.26,-2.2406701697234173
OCONCONNO,139.11100000000002,-2.1700999999999997,5,7,95.01,-3.641752345265044
CNNNCNNNNN,150.19000000000003,-3.8503999999999996,8,8,110.22999999999999,0.2429528521289659
OOOONCN,110.06900000000002,-1.2399999999999998,3,6,85.97,-1.5890125941285889
NOCCCOONON,153.138,-1.4750999999999985,3,7,100.99000000000001,-2.486477409305148
OOOOONONON,159.054,-1.9831000000000003,4,10,125.69000000000001,-1.4390768938320053
ONCOCNONN,138.12699999999998,-2.2036999999999995,5,7,100.8,-2.3208279204434925
OCCCNNNNOO,152.154,-2.123199999999999,6,7,97.81,-1.5252853651084792
CCNCONCCNN,148.21,-1.4620999999999977,4,5,71.34,-0.19044985311334117
CCNNCNNNNOO,166.185,-2.4339999999999984,7,8,101.64,-3.6465493386257046
OCCOCCONCOONNO,213.19000000000003,-2.1793999999999976,5,9,113.47000000000001,-1.87409774770914
COONCCNNCC,149.194,-0.8168999999999993,3,5,54.550000000000004,-2.0529653172511617
OCCCCC,88.15,1.1689,1,1,20.23,-1.6774993355180783
NNCON,77.087,-1.7024999999999997,3,4,73.3,-0.5490278502729953
NNNOCC,91.114,-1.0942000000000005,3,4,59.31,-1.0829360088723465
NOCNOCC,106.125,-0.6247,2,4,56.510000000000005,-2.1040022151963624
CNNOOCNOC,137.139,-1.3178999999999998,3,6,63.78,-3.0053329562765017
CNNNONCCOONNNC,211.22600000000006,-3.256999999999998,7,10,111.9,-2.2930056597411363
NCOOOO,95.05399999999999,-0.7446000000000002,2,5,73.94000000000001,-2.8891507959741642
OCNONNN,108.10100000000001,-2.6597,5,6,91.57,-1.021455361852397
CNOOCO,93.082,-0.9812000000000001,2,4,50.72,-2.0601202973593615
NNONNCONCC,151.17,-2.1108999999999982,5,7,92.60000000000001,-1.3517843164233914
CONONOCCCN,151.166,-1.145999999999999,3,6,77.77,-1.9201359307265937
NCOCNNNCCN,149.19799999999998,-2.5657999999999985,5,6,97.36,-2.5125344552693245
NOOOO,81.02699999999999,-0.7871000000000001,2,5,73.94000000000001,-2.1219349806340047
NNOOCOCNNOCO,184.152,-2.7798999999999983,5,9,119.26000000000002,-2.4451920569046615
CCCCCONN,118.18,0.5715000000000001,2,3,47.28,-2.271502536235011
NOOONNCCN,138.12699999999998,-2.2921999999999993,4,7,103.79,-1.020750370264087
OONCNONOONCNC,199.167,-2.4913999999999987,6,10,117.30000000000001,-2.914330345104764
OOCCNNOCCNCOO,197.19099999999997,-1.4614999999999987,5,8,104.24000000000001,-1.9372723466891062
NOCNN,77.087,-1.7024999999999997,3,4,73.3,-2.608542103420135
COOCOON,109.081,-0.6561999999999999,1,5,62.94,-0.3972762322571082
NCNNOCNCN,135.171,-2.608299999999999,5,6,97.36,-3.27572657171961
ONOCCC,91.11000000000001,0.30679999999999996,2,3,41.489999999999995,-4.399633268213202
OOCNOONN,125.084,-1.7353999999999994,4,7,98.0,-0.6405424539323892
CCCONNNCC,133.195,-0.0532999999999999,3,4,45.32,-2.72572629827401
NNOCNCN,106.129,-2.1553999999999993,4,5,85.33,-1.501260143099869
NNOOCCCCNNON,181.19600000000003,-2.0073999999999987,5,8,115.82000000000001,-2.1326504619442836
CCNNNC,89.142,-0.7650999999999997,3,3,36.089999999999996,-1.4592680242657305
NNNONCNNNON,168.161,-4.2479000000000005,8,10,142.68,-1.1063295119098204
CNNOCNCNO,136.15500000000003,-1.8745999999999992,5,6,77.58,0.02580825711458079
OCOCOOO,110.06499999999998,-0.6685000000000001,2,5,68.15,-2.3769526690166503
OONNOCOCOCCC,182.17599999999996,-0.2250000000000003,3,7,81.21000000000001,1.085151275927021
CONNOOONCNON,185.14,-2.706199999999999,5,10,120.29,-0.6699633542203149
OCOOOOOCNCOCON,216.14599999999996,-1.9517999999999986,3,10,122.89000000000001,-1.4865775492286786
OCONCCCCOCNNC,193.247,-1.0642999999999987,4,6,74.78,-1.1055979620186442
NNCNCOCN,120.156,-2.112899999999999,4,5,85.33,-1.7175284626480964
COONONOOCCOCN,199.16299999999995,-1.6987999999999985,3,9,105.46000000000001,-0.6306861912927009
CNOONNONN,139.11499999999998,-2.6118999999999994,5,8,101.83,-0.4105706857085065
NNNCCOCCN,134.183,-2.0703999999999985,4,5,85.33,-3.232312442045149
NOONOCNON,140.099,-2.4030999999999993,4,8,113.02000000000001,-1.441334250088763
NNOCOCNNNOO,169.14100000000002,-2.683699999999998,6,9,122.06000000000002,-2.1611283638008003
NCNCCNNOCC,148.20999999999998,-1.4620999999999988,4,5,71.34,-1.9434833515857846
OONOONCOONO,173.08100000000002,-1.8521,5,10,122.70000000000002,-2.0905811676430477
NCCNCCONOCONNN,210.238,-3.155499999999998,6,9,127.85000000000001,-2.112861146965455
NNOOOOC,110.06899999999999,-1.1941,2,6,74.97000000000001,-1.8655617180062392
OOOONOCNCNCC,183.164,-1.1104999999999996,4,8,93.24000000000001,-2.177612285263689
NNOONCO,109.085,-2.2327,4,6,88.77000000000001,-3.618833661507238
NCCCOONOCCCNON,210.23399999999995,-1.4953999999999974,4,8,113.02000000000001,-0.3117969044542015
OOOCOOC,110.065,-0.05690000000000017,1,5,57.150000000000006,-1.9248776776193293
OONNCCCO,122.124,-1.1324,4,5,73.75,-2.559649007368756
CONNNNNOO,139.115,-2.4395999999999995,6,8,98.84,0.7477983494193987
CNCOCOCNONC,165.193,-1.2328999999999988,3,6,63.78,-1.239518332187608
OOCCNCCO,121.13599999999998,-0.9420999999999999,3,4,61.72,-3.084446779484409
CNCOCCOCCNC,162.233,-0.584099999999999,2,4,42.519999999999996,-2.054693261579103
OOOOOCO,112.03699999999999,-0.7794000000000001,2,6,77.38000000000001,-0.7848693888127432
COOOCONN,124.09600000000002,-1.1515999999999997,2,6,74.97,-1.3183316498930542
CCNOOONNCNN,167.169,-2.1792999999999987,5,8,101.83,-2.311264622335543
OCOCNCCOCNCCC,192.25899999999996,-0.5263999999999995,3,5,62.75,-2.164668639977157
CNCNCO,90.12599999999999,-1.2972999999999997,3,3,44.29,-3.626841037707687
COCOC,76.095,0.23670000000000002,0,2,18.46,-1.9968378469500763
OCCON,77.08300000000001,-1.1310000000000002,2,3,55.480000000000004,-2.5442552864163472
NCOOOOCO,125.07999999999998,-1.3362000000000003,2,6,83.17000000000002,-1.304944197445589
CCNOCNOONC,151.166,-0.9277999999999988,3,6,63.78,-2.3233663099922612
OCNOCO,93.082,-1.5928,3,4,61.72,-3.8605774761117306
ONOONCCNCCCOC,195.21899999999997,-1.0408999999999997,4,7,84.01,-2.1123407824048446
OOOOOCNNNC,155.11,-1.5430999999999997,4,8,93.24000000000001,-1.0326327170752125
OCCCCN,89.13800000000002,-0.2823999999999999,2,2,46.25,-2.441157726887563
NONNONC,108.101,-2.0481,4,6,80.57000000000001,-1.5222331140753997
CCNOCNCNCNO,164.20900000000003,-1.441999999999998,5,6,77.58,-1.0255740924921368
COOCCONCNOCO,182.176,-1.4858999999999987,3,7,81.21000000000001,-1.3510268504149183
NOONOCNOCCNON,199.16699999999997,-2.881899999999999,5,10,134.28000000000003,-1.787806671309211
ONNCNNNOOCOOCC,213.19399999999996,-2.1850999999999967,6,10,117.30000000000001,-1.7465256622517429
CCCNONOCONO,167.16500000000002,-0.7782999999999987,4,7,84.01,-0.690946386626905
NONCNOCCN,136.15499999999997,-2.1812999999999985,4,6,94.56,-3.3554867179778762
OONOOOONOO,160.03799999999998,-1.3838,4,10,119.90000000000002,-1.9365100073504107
COCCNOCONNNNCC,209.25000000000003,-1.8335999999999975,5,8,87.84,-1.9923245007724624
CCCONCOOO,137.135,0.2962999999999998,2,5,59.95,-0.6800872449006607
OONCNCCONCO,167.165,-2.0012999999999987,5,7,95.01,-3.4690498165198598
CCCOOOOONCCCN,196.20299999999995,-0.007199999999999762,2,7,84.2,-1.8492233265000269
OOCONNC,108.097,-0.9109,3,5,62.75,-1.372871485219703
CCCCCNCON,132.207,0.6140000000000001,2,3,47.28,-2.570744501901735
CCNOONNCONO,168.15300000000002,-1.6637999999999993,5,8,96.04,-2.2157948533672167
NNONCNCONOO,169.14100000000002,-2.683699999999998,6,9,122.06000000000002,-3.070968192364162
COOOONC,109.081,-0.43800000000000017,1,5,48.95,-1.1671151064897174
CCOCCC,88.15,1.4329,0,1,9.23,-1.5819593946686412
OONCONOCCCNN,182.17999999999998,-1.7556999999999983,5,8,110.03,-2.101711383533406
OCNCON,92.09800000000001,-1.6263999999999994,3,4,67.50999999999999,-2.572799508798052
OONOCNONNONNNO,217.14200000000005,-3.7653,9,13,161.59,-0.3200280454604474
CCCNNNOOCCONCN,209.24999999999994,-1.7041999999999975,5,8,101.83,-1.679921494361924
COCONO,93.082,-0.4993,2,4,50.72,-0.6130085316747433
COCOCCCNCN,148.206,-0.49719999999999914,2,4,56.510000000000005,-1.5385909903058468
NNOOOONCNCCO,184.152,-2.7798999999999983,5,9,119.26000000000002,-3.3718079056915005
ONNNCCCCNOCOOO,212.206,-1.345499999999999,6,9,116.27000000000001,-0.31202710348215446
CNNNNCOOOCC,166.18099999999998,-1.4231999999999998,4,7,75.81,-2.312080888187154
NOOCNOO,110.06899999999997,-1.2400000000000002,3,6,85.97000000000001,-2.2283925675618406
ONCNCN,91.11400000000002,-1.5714999999999997,4,4,70.31,-0.20276096406255695
OCONCOCNNOO,169.137,-2.1121999999999987,5,8,104.24000000000001,-3.4609065723101744
CNCNONCNO,136.155,-1.8745999999999992,5,6,77.58,0.07222768851437378
NNCOCC,90.126,-0.5563,2,3,47.28,-1.462105845358983
ONOOOONNOCCCNO,216.14999999999998,-1.9986999999999995,6,11,134.73000000000002,-3.130976502975339
NCNNOCNNNONOCN,212.214,-4.231299999999999,8,11,151.91000000000003,-0.37340096406646706
OCNNCNNNNNOC,181.20000000000002,-3.842699999999998,8,9,113.67,-1.0653950677459179
NCNOOCOONCO,169.137,-2.284499999999999,4,8,107.23000000000002,-2.52188762123665
NNCNCNOOC,136.155,-1.9630999999999992,4,6,80.57000000000001,-2.218247633239268
NOCNNOCONCOOCO,214.17799999999997,-2.8057999999999974,5,10,128.49,-2.9255773384476704
OCOOCCNC,121.13600000000001,-0.8962000000000003,2,4,50.72,-1.822037669711308
NCCCOONCCOCNN,194.23499999999999,-1.7745999999999977,4,7,103.79,-2.061401079311836
COCCCNNC,118.18,-0.25309999999999966,2,3,33.29,-1.3139086119562258
CNONN,77.087,-1.4842999999999993,3,4,59.31,-3.2848276176267985
NCOONNCCCOONOO,214.178,-1.8924999999999992,5,10,128.49,-0.852717092164913
NOOON,80.043,-1.3864,2,5,79.73,0.03250653129121206
CCOCNNN,105.141,-1.0516999999999987,3,4,59.31,0.12025861572988328
NNCONOON,124.1,-2.3346999999999998,4,7,103.79,-2.589340996976174
ONNCOCCO,122.124,-1.5638,4,5,73.75,-1.5202187402593053
NCOOCOCOCCON,182.17599999999996,-1.3106999999999986,2,7,98.19000000000001,-2.109260476453443
ONNOCCNNOCOCN,197.195,-2.6824999999999983,6,9,122.06,-1.1350416482168484
ONOCCONNNOONNO,216.15400000000005,-3.3111999999999995,8,12,149.56,-2.03887528852072
CNONNCNNNNCNNO,211.23000000000005,-4.3515999999999995,10,11,137.73,-1.6592211246350477
CNNOOOOCNON,170.125,-2.210799999999999,4,9,108.26,-3.3506205628390138
NCOOOOCONN,155.10999999999999,-1.9335999999999993,3,8,110.22000000000001,-2.1340061724592414
ONCOCOCCOCOOOO,215.158,-0.7596999999999996,3,9,107.87000000000002,-2.2699442807722434
NONNOOCCCOCNO,198.179,-1.9078999999999988,5,9,119.26000000000002,-1.6810453355598391
CCOCCN,89.13800000000002,-0.01839999999999986,1,2,35.25,-3.1259529910298447
CNOOCOCO,123.10799999999999,-1.0071,2,5,59.95,-3.233410083740491
OCCONO,93.082,-1.1109,3,4,61.72,-0.6342585059068035
ONNCC,76.099,-0.5103000000000002,3,3,44.29,-3.7363716752374616
NCCCNO,90.12599999999998,-0.6859999999999999,3,3,58.28,-0.6867412237742712
OCOOONO,111.053,-1.2902,3,6,80.18,-1.9787396379963156
COOOOCNCNONCCN,212.206,-2.0832999999999977,4,9,108.26,-3.472995863399075
CCNOOOCC,121.136,0.41060000000000013,1,4,39.72,-3.816294993412085
NONNOCNCNON,168.157,-3.2829999999999986,6,9,127.85000000000001,-2.3114193482240397
CNNOOOOCOO,156.094,-1.1160999999999999,3,8,90.44000000000001,-0.9727655797823176
NNONCOCCOCONO,198.179,-2.2554999999999987,5,9,119.26000000000002,-2.7679835297503628
NCOONONNNN,154.13,-3.3255,6,9,127.85000000000001,-2.4090174477205375
NOOCOC,93.082,-0.5878000000000001,1,4,53.71000000000001,-0.20961954833587426
OCOON,79.055,-1.2419000000000002,2,4,64.71,-2.74745940943771
CCONONCNO,137.139,-1.0999999999999992,4,6,74.78,-3.4052137153812687
COCNO,77.083,-0.4309,2,3,41.489999999999995,-3.2545235549313953
NOOCOC,93.082,-0.5878000000000001,1,4,53.71000000000001,-1.1167664062527796
NCCNONCCOC,149.194,-1.3826999999999994,3,5,68.54,-3.6109870835202242
NNCNN,76.10300000000001,-2.1295,4,4,76.1,-2.5038651113647097
CCCONCOCCONN,179.22,-0.7133999999999987,3,6,77.77,-1.921098672756005
COCNCC,89.138,0.1997999999999998,1,2,21.259999999999998,-1.9106138090463876
NOOON,80.043,-1.3864,2,5,79.73,-2.772728385579632
CCONOOCOCOCCNN,211.21799999999996,-1.1977999999999978,3,8,96.23,-1.3149132002678607
OCCOCOOO,124.09199999999998,-0.6259999999999999,2,5,68.15,-0.8188599335455256
NNNCOCNCCOOCNO,211.222,-2.639999999999997,6,9,122.06000000000002,-1.867077153302087
OCOCONOOOCOONC,216.146,-1.733599999999999,3,10,108.90000000000002,-1.9647533393045389
NCCCONC,104.15299999999999,-0.5138,2,3,47.28,-1.137128245882257
COCNNCCN,119.168,-1.3567999999999985,3,4,59.31,-3.3932034011385115
NCNCOCCCCNNCNN,206.294,-2.2384999999999975,6,7,109.39,-2.6142041230381095
NCNCNCCOOOCN,180.20799999999997,-2.164699999999998,4,7,103.79,-3.1061010037951915
OOONCONCNCOCC,197.19099999999997,-1.0679999999999994,4,8,93.24000000000001,-2.227795408791583
OCCNC,75.111,-0.8019000000000001,2,2,32.26,-2.8567920650766916
CONOCCCN,120.15200000000002,-0.5822,2,4,56.51,-1.6933516553978105
CNNOOCNOOCCOO,199.16299999999998,-1.526499999999999,4,9,102.47000000000001,-1.8511490545665121
OCCCNNCON,135.16699999999997,-1.6891999999999987,4,5,79.53999999999999,-2.8903615834222123
ONOCNNO,109.085,-1.6623,5,6,85.78,-0.5913788933395556
OCCCONC,105.137,-0.4802000000000002,2,3,41.49,-1.7487388255488197
COCCOOC,106.121,0.2108000000000001,0,3,27.69,-2.0718223371935838
OCNONOCNN,138.12699999999998,-2.685599999999999,5,7,100.8,-3.2989809966813755
NNNONNOOCO,155.114,-3.2918999999999996,6,9,122.06000000000002,-3.1545958094914837
OCOOCO,94.066,-1.1658000000000002,2,4,58.92,-2.2506765172887655
CONOOCOOOC,155.106,-0.5323000000000002,1,7,67.41000000000001,-3.1599572284812076
CNNCN,75.11500000000001,-1.3733999999999997,3,3,50.08,-1.0285909471559735
OOOCCONCCC,151.162,0.33879999999999977,2,5,59.95,-2.2039756528475074
CNCCOC,89.13799999999999,-0.14780000000000015,1,2,21.259999999999998,-2.819888414080255
COONCCCCCOCC,177.24399999999997,1.2757999999999998,1,4,39.72,-1.4781497153382608
NNNCNNOC,121.14399999999999,-2.432599999999999,5,6,83.37,-1.6478755364136655
OOOCONN,110.06900000000002,-1.2399999999999995,3,6,85.97,-2.208842734680172
NCCOC,75.11099999999999,-0.4085000000000001,1,2,35.25,-1.0856391788799213
NOCNNNOOCCCCN,195.22299999999993,-1.9648999999999983,5,8,115.82000000000001,-0.5196109819992814
OCCONCNNOCO,167.165,-2.566999999999999,5,7,95.01,-0.46818251785679643
CNONOC,92.098,-0.7966000000000002,2,4,42.519999999999996,-2.0855378975569123
ONCCONOCN,137.13899999999998,-1.665799999999999,4,6,88.77,0.38577213496822704
NNOOONC,109.085,-1.6211,3,6,77.77000000000001,-0.9709062273054463
CNOCO,77.083,-0.9128000000000001,2,3,41.489999999999995,-2.1407837353680477
OOCONONCOO,156.094,-1.1619999999999995,4,8,101.44000000000001,-0.33133266245267756
NNNCCOCCNCNCC,191.279,-1.8724999999999983,5,6,83.37,-2.907070021508175
OCOOCOCCNCOONO,214.174,-1.752399999999998,4,9,110.67000000000002,-1.893864037207434
ONNCCOC,106.125,-0.8838000000000001,3,4,53.519999999999996,-1.3031802186451737
NNCNN,76.10300000000001,-2.1295,4,4,76.1,-1.2008539002785144
NONNNON,109.089,-2.8042,5,7,106.59,-1.1007668575859961
NCNNNONO,123.11599999999999,-2.6732000000000005,6,7,103.60000000000001,-3.505217399198936
NNOOON,95.058,-1.8818000000000001,3,6,91.76,-1.8106254108211424
NCNOOOOO,126.06799999999998,-1.3083999999999998,3,7,95.20000000000002,-0.25993912255060647
CCCNNCONNCNOO,195.22299999999998,-1.5743999999999971,6,8,98.84,-2.573672621769342
COOONN,94.07000000000001,-1.1256999999999997,2,5,65.74,-3.2832475999321558
COOONNNCCON,168.153,-2.099899999999999,4,8,99.03,-2.0674354226724994
NCCNOOCONCCNON,211.22199999999998,-2.7284999999999977,5,9,125.05000000000001,-2.2733404214017745
CCNONO,92.09799999999998,-0.5787000000000002,3,4,53.519999999999996,-0.41606674780111286
CCOOCOO,108.09299999999999,0.4016,1,4,47.92,-0.38023118361243746
OCNCCCNOOOOO,184.148,-1.2950999999999993,4,8,101.44000000000001,-2.4236843432089956
COCOONOOOOO,173.077,-0.7575000000000001,2,9,96.87000000000002,-1.6711969314716393
NNNNNN,92.10600000000001,-3.1628000000000007,6,6,100.16,-1.817117616571687
ONNCNOOCO,139.111,-2.1700999999999993,5,7,95.01,-2.775363709351075
OOCNOCC,107.109,-0.02540000000000009,2,4,50.72,-0.9164100305511249
OOONCNCOCNOCN,198.17899999999997,-2.1716999999999986,5,9,119.26,-2.2282786767110574
NNNOCOONON,155.114,-2.8985000000000003,5,9,125.05000000000001,-3.688159380517524
ONNCONCCCC,149.194,-0.2514000000000005,4,5,65.55,-1.9215286010725143
ONOCNOOCNONCCO,214.178,-2.7172999999999985,6,10,125.50000000000001,-1.892200516321407
CONOOCN,108.09700000000001,-1.0831999999999995,2,5,65.74,-1.2507889167384674
NNOCCOOCOCNCC,195.219,-1.129399999999999,3,7,87.00000000000001,-2.431424970825222
NCNONOCCON,152.154,-2.249699999999999,4,7,103.79,-1.897009645536282
NNNNNONO,124.10399999999998,-3.211100000000001,7,8,115.63000000000001,-2.8019603777687885
OOCCNOOCOCONCO,214.17399999999998,-1.6685999999999992,4,9,110.67000000000002,-3.345228151265847
NCCCNNOOCOCCO,195.21899999999994,-1.7409999999999985,4,7,98.00000000000001,-3.2645366129152302
CNCNCNCNCCN,161.253,-2.1941999999999977,5,5,74.14,-2.73437943664175
NOONCCNOCONCC,196.207,-1.667299999999999,4,8,99.03000000000002,-1.217008164502683
ONCNO,78.071,-1.0985,4,4,64.52,-2.680726932259475
ONONCONCOCOOC,199.16299999999998,-1.6102999999999996,4,9,102.47000000000001,0.5243784168439234
CNNCCOCNNNC,163.22500000000002,-2.086899999999998,5,6,69.38,-2.3517420130653663
NONOCOONNCCOCC,212.20599999999996,-1.7356999999999976,4,9,108.26000000000002,-2.048948882225538
OOCNOCCCN,136.15099999999998,-0.6964999999999999,3,5,76.74,-2.141259482731516
COCNN,76.099,-0.9463999999999997,2,3,47.28,-0.756710795667842
OCONCNCC,120.152,-0.9755999999999998,3,4,53.52,-2.3022693921039163
CNNCOONONC,152.154,-1.8132999999999995,4,7,75.81,-0.853092004497749
OCONNONO,125.08399999999999,-2.2126,5,7,95.01,-2.0472467338110967
OCNNCCNCNNNNOC,209.25400000000005,-3.757699999999997,8,9,113.67,0.5221002730622422
OCOCNNC,106.12499999999999,-1.3656999999999992,3,4,53.52,-2.0440215702497007
ONOOOCO,111.053,-1.2902,3,6,80.18,-2.0285430941862854
NOCOCCCO,121.136,-0.7667999999999999,2,4,64.71000000000001,-2.0649979118186956
ONNNNONC,123.116,-2.454999999999999,6,7,89.61,-2.79257595131813
NCONCNCCC,133.19500000000002,-0.6190999999999998,3,4,59.31,-1.8454748234621179
CNCON,76.099,-0.9463999999999997,2,3,47.28,-1.4763782850584675
CCOCNNCCCNCON,192.26299999999998,-1.0978999999999972,4,6,80.57,-2.366668847723965
COCNCC,89.138,0.1997999999999998,1,2,21.259999999999998,-0.8612620264147084
COCCNNOOCONN,182.17999999999998,-2.0573999999999986,4,8,99.03,-2.2739644180989003
NCCCONCNNCN,163.225,-2.175699999999998,5,6,97.36,-1.1336636847687807
NCOCNCNN,120.156,-2.112899999999999,4,5,85.33,-2.976306449958788
CNCCCCNCO,132.20700000000002,-0.4746,3,3,44.29,-2.80223027162073
NNOCONOCO,139.11100000000002,-2.258599999999999,4,7,98.00000000000001,-1.7880909360519137
OONCCCCO,121.136,-0.24690000000000006,3,4,61.72,-1.4513741576816481
NNNNOCNOOCN,168.15699999999998,-3.2829999999999995,6,9,127.85000000000001,-1.9024843961449809
CCCON,75.111,0.28670000000000007,1,2,35.25,-1.007914288099348
NCNNNNCONCNN,180.216,-4.094499999999999,8,9,133.45000000000002,-1.1129663190139318
OOOOOONCOCNNC,201.13500000000002,-1.6373999999999993,4,10,111.70000000000002,-1.6272058411053847
NNOOONONCCOO,186.12399999999997,-2.325099999999999,5,10,128.49,-1.1645120563766882
OCONNCOOCNOC,183.164,-2.0237999999999987,4,8,93.24000000000001,-3.1794284727003506
NONNNOOOCNOOC,201.13899999999998,-2.7745999999999986,5,11,129.52,-2.293483071933638
CCOONNCNNC,150.18200000000002,-1.354799999999999,4,6,66.58,-2.1855418299456155
CCNOC,75.111,0.15730000000000005,1,2,21.259999999999998,-0.8986981408703436
OOCOCOOONOOOO,205.075,-0.9401999999999999,3,11,126.33000000000003,-2.3733518361330184
OOOCONOOCOONON,219.106,-2.0348999999999995,4,12,144.15000000000003,-2.0011517424192817
ONNCNCNCN,135.171,-2.519799999999999,6,6,94.36999999999999,-0.30416815688469545
CCCOON,91.11,0.21830000000000005,1,3,44.480000000000004,-3.350933242340025
CCCCNNCC,116.20799999999998,0.9006,2,2,24.06,-1.8893436575552696
ONNCCOONCC,151.166,-1.0574999999999997,4,6,74.78,-2.7082561568569807
CONONCOCNCN,166.18099999999998,-1.988999999999998,4,7,89.8,-2.146447937413949
OONONCCNONCCC,196.207,-1.1474,5,8,96.04,-0.12617247234127027
ONOCCNNNNCC,165.197,-1.9798999999999982,6,7,89.61,-4.278430666459444
